dem_row,dem_col,X,Y,R_ft,az_deg,Z_dem,slope_deg,n_returns,n_ground,ground_median_Z,ground_max_Z,dem_minus_gnd_max,flags
500,465,19533088.2,750686.2,114.9,169.7,622.74,28.4,2,2,622.74,622.77,-0.03,ok
500,466,19533089.2,750686.2,115.1,169.2,622.69,25.6,1,1,622.59,622.59,0.1,ok
500,468,19533091.2,750686.2,115.5,168.3,622.34,30.2,0,0,,,,NO_RETURNS
500,469,19533092.2,750686.2,115.7,167.8,622.65,28.8,1,1,622.82,622.82,-0.17,ok
500,471,19533094.2,750686.2,116.1,166.8,622.84,26.5,0,0,,,,NO_RETURNS
500,472,19533095.2,750686.2,116.3,166.3,622.29,27.0,0,0,,,,NO_RETURNS
500,473,19533096.2,750686.2,116.6,165.9,622.66,25.6,2,2,622.88,623.01,-0.35,ok
500,481,19533104.2,750686.2,118.8,162.1,622.68,28.6,0,0,,,,NO_RETURNS
500,484,19533107.2,750686.2,119.8,160.7,623.03,30.5,0,0,,,,NO_RETURNS
500,497,19533120.2,750686.2,124.6,155.1,622.92,29.6,0,0,,,,NO_RETURNS
500,503,19533126.2,750686.2,127.3,152.6,623.17,25.6,1,1,623.68,623.68,-0.51,ok
501,393,19533016.2,750685.2,125.1,204.3,621.59,26.0,0,0,,,,NO_RETURNS
501,397,19533020.2,750685.2,123.5,202.6,621.19,25.4,0,0,,,,NO_RETURNS
501,426,19533049.2,750685.2,115.5,189.2,622.21,25.9,0,0,,,,NO_RETURNS
501,427,19533050.2,750685.2,115.4,188.7,622.04,25.0,1,1,622.27,622.27,-0.23,ok
501,432,19533055.2,750685.2,114.7,186.3,622.09,29.3,0,0,,,,NO_RETURNS
501,433,19533056.2,750685.2,114.6,185.8,622.04,32.7,0,0,,,,NO_RETURNS
501,435,19533058.2,750685.2,114.4,184.8,622.04,25.3,0,0,,,,NO_RETURNS
501,436,19533059.2,750685.2,114.4,184.3,622.09,39.3,0,0,,,,NO_RETURNS
501,441,19533064.2,750685.2,114.1,181.8,622.47,28.8,1,1,622.47,622.47,-0.0,ok
501,442,19533065.2,750685.2,114.1,181.3,622.2,26.6,0,0,,,,NO_RETURNS
501,443,19533066.2,750685.2,114.1,180.8,621.88,27.6,0,0,,,,NO_RETURNS
501,444,19533067.2,750685.2,114.1,180.3,622.83,34.8,0,0,,,,NO_RETURNS
501,445,19533068.2,750685.2,114.1,179.7,622.83,29.1,0,0,,,,NO_RETURNS
501,446,19533069.2,750685.2,114.1,179.2,622.44,27.7,0,0,,,,NO_RETURNS
501,447,19533070.2,750685.2,114.1,178.7,622.47,27.7,0,0,,,,NO_RETURNS
501,448,19533071.2,750685.2,114.1,178.2,622.06,25.4,0,0,,,,NO_RETURNS
501,449,19533072.2,750685.2,114.1,177.7,622.48,28.3,0,0,,,,NO_RETURNS
501,450,19533073.2,750685.2,114.2,177.2,622.53,28.1,0,0,,,,NO_RETURNS
501,451,19533074.2,750685.2,114.2,176.7,622.57,36.5,0,0,,,,NO_RETURNS
501,453,19533076.2,750685.2,114.4,175.7,622.62,26.7,0,0,,,,NO_RETURNS
501,454,19533077.2,750685.2,114.4,175.2,622.97,31.3,0,0,,,,NO_RETURNS
501,455,19533078.2,750685.2,114.5,174.7,622.67,37.3,0,0,,,,NO_RETURNS
501,463,19533086.2,750685.2,115.5,170.8,622.4,28.5,0,0,,,,NO_RETURNS
501,464,19533087.2,750685.2,115.7,170.3,622.76,25.7,1,1,623.04,623.04,-0.28,ok
501,468,19533091.2,750685.2,116.4,168.4,623.11,27.8,1,1,623.3,623.3,-0.19,ok
501,472,19533095.2,750685.2,117.3,166.4,623.29,29.3,0,0,,,,NO_RETURNS
501,481,19533104.2,750685.2,119.7,162.3,623.45,25.4,1,1,623.22,623.22,0.23,ok
501,491,19533114.2,750685.2,123.2,157.8,623.07,28.6,0,0,,,,NO_RETURNS
501,498,19533121.2,750685.2,126.0,154.9,623.46,25.1,0,0,,,,NO_RETURNS
501,502,19533125.2,750685.2,127.7,153.2,623.68,32.1,0,0,,,,NO_RETURNS
501,506,19533129.2,750685.2,129.6,151.7,623.69,31.6,0,0,,,,NO_RETURNS
501,510,19533133.2,750685.2,131.5,150.1,623.7,31.3,0,0,,,,NO_RETURNS
502,396,19533019.2,750684.2,124.9,202.9,621.72,26.7,1,1,621.77,621.77,-0.05,ok
502,397,19533020.2,750684.2,124.5,202.4,621.64,29.5,0,0,,,,NO_RETURNS
502,402,19533025.2,750684.2,122.6,200.3,621.49,27.9,0,0,,,,NO_RETURNS
502,403,19533026.2,750684.2,122.3,199.8,621.74,25.5,0,0,,,,NO_RETURNS
502,404,19533027.2,750684.2,122.0,199.4,621.79,27.5,0,0,,,,NO_RETURNS
502,405,19533028.2,750684.2,121.6,198.9,621.45,25.8,0,0,,,,NO_RETURNS
502,406,19533029.2,750684.2,121.3,198.5,621.48,26.8,0,0,,,,NO_RETURNS
502,409,19533032.2,750684.2,120.4,197.1,621.57,28.9,0,0,,,,NO_RETURNS
502,410,19533033.2,750684.2,120.1,196.7,621.95,26.7,0,0,,,,NO_RETURNS
502,413,19533036.2,750684.2,119.3,195.3,621.73,33.9,0,0,,,,NO_RETURNS
502,430,19533053.2,750684.2,116.0,187.2,622.41,28.1,0,0,,,,NO_RETURNS
502,433,19533056.2,750684.2,115.6,185.7,622.37,27.4,0,0,,,,NO_RETURNS
502,439,19533062.2,750684.2,115.2,182.7,622.74,26.6,0,0,,,,NO_RETURNS
502,442,19533065.2,750684.2,115.1,181.2,622.69,27.6,0,0,,,,NO_RETURNS
502,443,19533066.2,750684.2,115.1,180.7,622.72,37.0,0,0,,,,NO_RETURNS
502,447,19533070.2,750684.2,115.1,178.8,623.01,25.7,0,0,,,,NO_RETURNS
502,448,19533071.2,750684.2,115.1,178.3,623.01,32.4,1,1,623.01,623.01,0.0,ok
502,451,19533074.2,750684.2,115.2,176.8,623.29,26.2,1,1,623.29,623.29,-0.0,ok
502,452,19533075.2,750684.2,115.3,176.3,623.29,30.4,0,0,,,,NO_RETURNS
502,456,19533079.2,750684.2,115.6,174.3,623.11,28.4,0,0,,,,NO_RETURNS
502,459,19533082.2,750684.2,116.0,172.8,623.09,32.9,0,0,,,,NO_RETURNS
502,463,19533086.2,750684.2,116.5,170.9,623.47,28.1,0,0,,,,NO_RETURNS
502,464,19533087.2,750684.2,116.7,170.4,623.19,26.3,1,1,623.38,623.38,-0.19,ok
502,467,19533090.2,750684.2,117.2,168.9,623.32,25.3,0,0,,,,NO_RETURNS
502,491,19533114.2,750684.2,124.1,158.0,623.96,26.9,0,0,,,,NO_RETURNS
502,495,19533118.2,750684.2,125.6,156.3,623.69,28.8,0,0,,,,NO_RETURNS
502,501,19533124.2,750684.2,128.2,153.8,623.96,31.9,0,0,,,,NO_RETURNS
502,505,19533128.2,750684.2,130.0,152.3,624.06,31.9,0,0,,,,NO_RETURNS
502,509,19533132.2,750684.2,131.9,150.7,624.21,32.9,0,0,,,,NO_RETURNS
502,510,19533133.2,750684.2,132.4,150.3,624.69,26.4,0,0,,,,NO_RETURNS
502,511,19533134.2,750684.2,132.9,150.0,624.3,26.5,0,0,,,,NO_RETURNS
502,514,19533137.2,750684.2,134.4,148.9,624.43,32.2,0,0,,,,NO_RETURNS
503,397,19533020.2,750683.2,125.4,202.3,622.3,26.1,0,0,,,,NO_RETURNS
503,398,19533021.2,750683.2,125.0,201.8,622.17,27.8,1,1,622.5,622.5,-0.33,ok
503,401,19533024.2,750683.2,123.9,200.5,622.09,35.2,0,0,,,,NO_RETURNS
503,402,19533025.2,750683.2,123.6,200.1,622.45,29.9,1,1,622.25,622.25,0.2,ok
503,405,19533028.2,750683.2,122.6,198.8,622.36,32.7,0,0,,,,NO_RETURNS
503,406,19533029.2,750683.2,122.3,198.4,622.37,28.1,1,1,622.37,622.37,-0.0,ok
503,408,19533031.2,750683.2,121.7,197.5,622.26,25.9,0,0,,,,NO_RETURNS
503,409,19533032.2,750683.2,121.4,197.0,622.66,33.1,1,1,622.66,622.66,-0.0,ok
503,412,19533035.2,750683.2,120.5,195.6,622.22,34.6,0,0,,,,NO_RETURNS
503,413,19533036.2,750683.2,120.2,195.2,622.86,31.1,0,0,,,,NO_RETURNS
503,414,19533037.2,750683.2,120.0,194.7,622.19,28.1,0,0,,,,NO_RETURNS
503,416,19533039.2,750683.2,119.5,193.8,622.12,30.1,0,0,,,,NO_RETURNS
503,417,19533040.2,750683.2,119.3,193.3,622.12,26.0,0,0,,,,NO_RETURNS
503,420,19533043.2,750683.2,118.6,191.9,622.33,28.6,0,0,,,,NO_RETURNS
503,421,19533044.2,750683.2,118.4,191.4,622.33,25.3,0,0,,,,NO_RETURNS
503,422,19533045.2,750683.2,118.2,191.0,622.25,25.9,0,0,,,,NO_RETURNS
503,426,19533049.2,750683.2,117.5,189.1,622.65,25.2,0,0,,,,NO_RETURNS
503,430,19533053.2,750683.2,117.0,187.1,622.97,27.9,0,0,,,,NO_RETURNS
503,434,19533057.2,750683.2,116.5,185.2,622.82,26.9,0,0,,,,NO_RETURNS
503,440,19533063.2,750683.2,116.1,182.2,623.07,25.0,0,0,,,,NO_RETURNS
503,460,19533083.2,750683.2,117.1,172.4,623.49,35.9,0,0,,,,NO_RETURNS
503,464,19533087.2,750683.2,117.7,170.5,623.7,25.3,0,0,,,,NO_RETURNS
503,465,19533088.2,750683.2,117.8,170.0,623.5,26.5,0,0,,,,NO_RETURNS
503,469,19533092.2,750683.2,118.6,168.1,623.32,25.8,0,0,,,,NO_RETURNS
503,492,19533115.2,750683.2,125.4,157.7,624.11,25.2,0,0,,,,NO_RETURNS
503,504,19533127.2,750683.2,130.4,152.9,624.5,26.3,1,1,624.66,624.66,-0.16,ok
503,507,19533130.2,750683.2,131.8,151.7,624.4,25.0,0,0,,,,NO_RETURNS
503,508,19533131.2,750683.2,132.3,151.3,624.63,31.1,1,1,624.75,624.75,-0.12,ok
504,400,19533023.2,750682.2,125.2,200.8,622.47,30.6,1,1,622.9,622.9,-0.43,ok
504,401,19533024.2,750682.2,124.9,200.4,622.83,25.3,1,1,622.74,622.74,0.09,ok
504,408,19533031.2,750682.2,122.6,197.3,622.73,29.8,0,0,,,,NO_RETURNS
504,411,19533034.2,750682.2,121.7,196.0,622.66,28.0,0,0,,,,NO_RETURNS
504,412,19533035.2,750682.2,121.5,195.5,623.03,27.4,0,0,,,,NO_RETURNS
504,415,19533038.2,750682.2,120.7,194.1,622.77,33.3,0,0,,,,NO_RETURNS
504,416,19533039.2,750682.2,120.5,193.7,623.06,28.8,2,2,623.07,623.13,-0.07,ok
504,417,19533040.2,750682.2,120.2,193.2,623.06,27.6,0,0,,,,NO_RETURNS
504,418,19533041.2,750682.2,120.0,192.8,622.81,30.9,0,0,,,,NO_RETURNS
504,419,19533042.2,750682.2,119.8,192.3,622.84,33.4,0,0,,,,NO_RETURNS
504,420,19533043.2,750682.2,119.6,191.8,623.15,25.3,1,1,623.07,623.07,0.08,ok
504,422,19533045.2,750682.2,119.2,190.9,623.07,29.0,0,0,,,,NO_RETURNS
504,423,19533046.2,750682.2,119.0,190.4,622.99,25.0,0,0,,,,NO_RETURNS
504,424,19533047.2,750682.2,118.8,189.9,623.09,25.0,0,0,,,,NO_RETURNS
504,427,19533050.2,750682.2,118.4,188.5,623.1,33.7,0,0,,,,NO_RETURNS
504,428,19533051.2,750682.2,118.2,188.0,622.97,29.9,0,0,,,,NO_RETURNS
504,431,19533054.2,750682.2,117.8,186.6,623.2,34.0,0,0,,,,NO_RETURNS
504,434,19533057.2,750682.2,117.5,185.1,623.36,25.3,0,0,,,,NO_RETURNS
504,435,19533058.2,750682.2,117.4,184.6,622.77,25.5,0,0,,,,NO_RETURNS
504,439,19533062.2,750682.2,117.2,182.7,623.13,32.9,0,0,,,,NO_RETURNS
504,453,19533076.2,750682.2,117.4,175.8,623.87,27.1,0,0,,,,NO_RETURNS
504,458,19533081.2,750682.2,117.8,173.4,623.93,26.1,1,1,624.35,624.35,-0.42,ok
504,462,19533085.2,750682.2,118.4,171.5,623.88,25.0,0,0,,,,NO_RETURNS
504,463,19533086.2,750682.2,118.5,171.0,624.03,30.3,0,0,,,,NO_RETURNS
504,466,19533089.2,750682.2,119.0,169.6,624.05,31.1,0,0,,,,NO_RETURNS
504,469,19533092.2,750682.2,119.6,168.2,624.19,30.5,0,0,,,,NO_RETURNS
504,470,19533093.2,750682.2,119.8,167.7,623.98,30.4,0,0,,,,NO_RETURNS
504,476,19533099.2,750682.2,121.2,164.9,623.93,25.3,0,0,,,,NO_RETURNS
504,478,19533101.2,750682.2,121.7,164.0,623.94,25.5,0,0,,,,NO_RETURNS
504,480,19533103.2,750682.2,122.3,163.1,624.08,31.2,0,0,,,,NO_RETURNS
504,481,19533104.2,750682.2,122.6,162.7,624.08,31.8,0,0,,,,NO_RETURNS
504,482,19533105.2,750682.2,122.9,162.2,623.86,34.0,0,0,,,,NO_RETURNS
504,483,19533106.2,750682.2,123.2,161.8,624.22,32.9,0,0,,,,NO_RETURNS
504,485,19533108.2,750682.2,123.9,160.9,624.22,29.0,0,0,,,,NO_RETURNS
504,486,19533109.2,750682.2,124.2,160.5,624.4,28.5,0,0,,,,NO_RETURNS
504,487,19533110.2,750682.2,124.5,160.0,624.44,27.7,0,0,,,,NO_RETURNS
504,494,19533117.2,750682.2,127.1,157.1,624.11,32.2,0,0,,,,NO_RETURNS
504,498,19533121.2,750682.2,128.7,155.4,624.51,26.0,0,0,,,,NO_RETURNS
504,502,19533125.2,750682.2,130.4,153.8,624.99,28.3,0,0,,,,NO_RETURNS
504,503,19533126.2,750682.2,130.9,153.4,624.73,25.5,2,2,624.88,624.99,-0.26,ok
505,390,19533013.2,750681.2,130.0,204.8,622.52,26.1,0,0,,,,NO_RETURNS
505,392,19533015.2,750681.2,129.2,204.0,622.75,31.5,0,0,,,,NO_RETURNS
505,396,19533019.2,750681.2,127.6,202.3,622.84,27.7,0,0,,,,NO_RETURNS
505,399,19533022.2,750681.2,126.5,201.1,622.5,27.0,0,0,,,,NO_RETURNS
505,400,19533023.2,750681.2,126.2,200.7,623.05,26.9,0,0,,,,NO_RETURNS
505,403,19533026.2,750681.2,125.1,199.4,622.74,26.1,0,0,,,,NO_RETURNS
505,406,19533029.2,750681.2,124.2,198.1,623.12,27.2,0,0,,,,NO_RETURNS
505,407,19533030.2,750681.2,123.9,197.6,623.0,29.1,0,0,,,,NO_RETURNS
505,410,19533033.2,750681.2,123.0,196.3,622.66,28.4,0,0,,,,NO_RETURNS
505,429,19533052.2,750681.2,119.1,187.5,623.46,25.3,1,1,623.61,623.61,-0.15,ok
505,432,19533055.2,750681.2,118.7,186.0,623.65,35.6,0,0,,,,NO_RETURNS
505,435,19533058.2,750681.2,118.4,184.6,623.67,37.0,0,0,,,,NO_RETURNS
505,436,19533059.2,750681.2,118.4,184.1,623.48,31.3,0,0,,,,NO_RETURNS
505,438,19533061.2,750681.2,118.2,183.2,623.6,35.0,0,0,,,,NO_RETURNS
505,439,19533062.2,750681.2,118.2,182.7,624.35,31.4,0,0,,,,NO_RETURNS
505,440,19533063.2,750681.2,118.1,182.2,623.57,31.8,0,0,,,,NO_RETURNS
505,441,19533064.2,750681.2,118.1,181.7,623.57,32.1,0,0,,,,NO_RETURNS
505,442,19533065.2,750681.2,118.1,181.2,623.84,25.9,0,0,,,,NO_RETURNS
505,452,19533075.2,750681.2,118.3,176.4,624.23,26.3,1,1,624.59,624.59,-0.36,ok
505,464,19533087.2,750681.2,119.6,170.6,624.28,26.1,0,0,,,,NO_RETURNS
505,467,19533090.2,750681.2,120.2,169.2,624.05,30.7,0,0,,,,NO_RETURNS
505,468,19533091.2,750681.2,120.4,168.7,624.39,27.6,0,0,,,,NO_RETURNS
505,470,19533093.2,750681.2,120.8,167.8,624.46,30.3,0,0,,,,NO_RETURNS
505,473,19533096.2,750681.2,121.4,166.4,624.41,28.7,0,0,,,,NO_RETURNS
505,474,19533097.2,750681.2,121.7,166.0,624.55,32.1,0,0,,,,NO_RETURNS
505,475,19533098.2,750681.2,121.9,165.5,624.66,26.3,1,1,624.66,624.66,-0.0,ok
505,476,19533099.2,750681.2,122.2,165.1,624.82,28.7,0,0,,,,NO_RETURNS
505,477,19533100.2,750681.2,122.4,164.6,624.62,31.8,0,0,,,,NO_RETURNS
505,478,19533101.2,750681.2,122.7,164.2,624.89,31.9,1,1,624.89,624.89,0.0,ok
505,479,19533102.2,750681.2,123.0,163.7,624.89,29.1,0,0,,,,NO_RETURNS
505,480,19533103.2,750681.2,123.3,163.3,625.11,28.3,1,1,625.11,625.11,-0.0,ok
505,481,19533104.2,750681.2,123.6,162.8,625.11,28.2,0,0,,,,NO_RETURNS
505,482,19533105.2,750681.2,123.9,162.4,625.2,33.8,0,0,,,,NO_RETURNS
505,483,19533106.2,750681.2,124.2,161.9,625.12,29.0,0,0,,,,NO_RETURNS
505,484,19533107.2,750681.2,124.5,161.5,624.78,25.6,1,1,625.04,625.04,-0.26,ok
505,485,19533108.2,750681.2,124.8,161.1,625.04,27.6,0,0,,,,NO_RETURNS
505,486,19533109.2,750681.2,125.1,160.6,624.85,29.8,0,0,,,,NO_RETURNS
505,487,19533110.2,750681.2,125.5,160.2,624.88,28.2,0,0,,,,NO_RETURNS
505,489,19533112.2,750681.2,126.2,159.3,624.71,26.5,0,0,,,,NO_RETURNS
505,490,19533113.2,750681.2,126.5,158.9,624.85,38.4,0,0,,,,NO_RETURNS
505,491,19533114.2,750681.2,126.9,158.5,624.75,30.6,0,0,,,,NO_RETURNS
505,493,19533116.2,750681.2,127.6,157.7,624.77,28.3,0,0,,,,NO_RETURNS
505,494,19533117.2,750681.2,128.0,157.3,625.36,32.9,0,0,,,,NO_RETURNS
505,495,19533118.2,750681.2,128.4,156.8,624.73,25.4,0,0,,,,NO_RETURNS
505,509,19533132.2,750681.2,134.5,151.3,625.29,27.8,0,0,,,,NO_RETURNS
506,390,19533013.2,750680.2,130.9,204.6,623.42,25.5,0,0,,,,NO_RETURNS
506,391,19533014.2,750680.2,130.5,204.2,623.09,25.3,0,0,,,,NO_RETURNS
506,393,19533016.2,750680.2,129.7,203.4,623.1,27.0,0,0,,,,NO_RETURNS
506,394,19533017.2,750680.2,129.3,203.0,623.12,28.3,0,0,,,,NO_RETURNS
506,395,19533018.2,750680.2,128.9,202.6,623.16,34.1,0,0,,,,NO_RETURNS
506,398,19533021.2,750680.2,127.8,201.3,623.01,32.1,0,0,,,,NO_RETURNS
506,399,19533022.2,750680.2,127.4,200.9,623.31,37.7,0,0,,,,NO_RETURNS
506,402,19533025.2,750680.2,126.4,199.6,623.28,27.4,0,0,,,,NO_RETURNS
506,403,19533026.2,750680.2,126.1,199.2,623.39,31.8,0,0,,,,NO_RETURNS
506,407,19533030.2,750680.2,124.8,197.5,623.43,25.7,0,0,,,,NO_RETURNS
506,410,19533033.2,750680.2,123.9,196.2,623.74,31.8,0,0,,,,NO_RETURNS
506,425,19533048.2,750680.2,120.6,189.3,623.89,26.1,1,1,624.18,624.18,-0.29,ok
506,429,19533052.2,750680.2,120.1,187.4,623.97,25.3,0,0,,,,NO_RETURNS
506,433,19533056.2,750680.2,119.6,185.5,623.99,29.1,1,1,624.14,624.14,-0.15,ok
506,436,19533059.2,750680.2,119.4,184.1,624.36,26.6,0,0,,,,NO_RETURNS
506,440,19533063.2,750680.2,119.1,182.2,624.35,26.6,0,0,,,,NO_RETURNS
506,441,19533064.2,750680.2,119.1,181.7,624.66,28.7,0,0,,,,NO_RETURNS
506,444,19533067.2,750680.2,119.1,180.2,624.17,29.5,0,0,,,,NO_RETURNS
506,445,19533068.2,750680.2,119.1,179.8,623.99,28.9,0,0,,,,NO_RETURNS
506,447,19533070.2,750680.2,119.1,178.8,624.43,25.8,0,0,,,,NO_RETURNS
506,448,19533071.2,750680.2,119.1,178.3,624.29,33.0,0,0,,,,NO_RETURNS
506,451,19533074.2,750680.2,119.2,176.9,624.39,37.8,0,0,,,,NO_RETURNS
506,455,19533078.2,750680.2,119.5,175.0,624.2,33.6,0,0,,,,NO_RETURNS
506,459,19533082.2,750680.2,119.9,173.1,624.42,27.7,0,0,,,,NO_RETURNS
506,460,19533083.2,750680.2,120.1,172.6,625.09,26.8,1,1,625.09,625.09,0.0,ok
506,464,19533087.2,750680.2,120.6,170.7,625.1,27.2,0,0,,,,NO_RETURNS
506,467,19533090.2,750680.2,121.2,169.3,625.23,33.4,1,1,625.23,625.23,-0.0,ok
506,472,19533095.2,750680.2,122.2,167.0,624.92,25.1,2,2,625.17,625.27,-0.35,ok
506,473,19533096.2,750680.2,122.4,166.5,625.18,25.3,0,0,,,,NO_RETURNS
506,488,19533111.2,750680.2,126.7,159.9,625.25,25.8,0,0,,,,NO_RETURNS
506,489,19533112.2,750680.2,127.1,159.5,625.26,25.9,1,1,625.59,625.59,-0.33,ok
506,492,19533115.2,750680.2,128.2,158.2,625.26,27.3,0,0,,,,NO_RETURNS
506,495,19533118.2,750680.2,129.3,157.0,625.45,26.4,0,0,,,,NO_RETURNS
506,496,19533119.2,750680.2,129.7,156.6,624.94,27.1,0,0,,,,NO_RETURNS
506,497,19533120.2,750680.2,130.1,156.2,625.29,25.6,0,0,,,,NO_RETURNS
506,500,19533123.2,750680.2,131.4,155.0,625.17,29.3,0,0,,,,NO_RETURNS
506,505,19533128.2,750680.2,133.5,153.1,625.24,28.2,0,0,,,,NO_RETURNS
507,391,19533014.2,750679.2,131.4,204.0,623.52,27.4,0,0,,,,NO_RETURNS
507,395,19533018.2,750679.2,129.9,202.4,623.61,25.2,0,0,,,,NO_RETURNS
507,398,19533021.2,750679.2,128.7,201.2,624.01,28.2,0,0,,,,NO_RETURNS
507,403,19533026.2,750679.2,127.0,199.1,623.98,26.1,0,0,,,,NO_RETURNS
507,404,19533027.2,750679.2,126.7,198.6,623.32,28.2,0,0,,,,NO_RETURNS
507,411,19533034.2,750679.2,124.6,195.6,623.9,32.8,0,0,,,,NO_RETURNS
507,412,19533035.2,750679.2,124.4,195.1,623.74,30.1,0,0,,,,NO_RETURNS
507,415,19533038.2,750679.2,123.6,193.8,623.62,25.4,0,0,,,,NO_RETURNS
507,428,19533051.2,750679.2,121.2,187.8,624.49,25.0,2,1,624.39,624.39,0.1,ok
507,430,19533053.2,750679.2,120.9,186.9,624.2,27.6,0,0,,,,NO_RETURNS
507,431,19533054.2,750679.2,120.8,186.4,624.48,25.3,0,0,,,,NO_RETURNS
507,434,19533057.2,750679.2,120.5,185.0,624.14,29.1,0,0,,,,NO_RETURNS
507,443,19533066.2,750679.2,120.1,180.7,624.58,26.7,0,0,,,,NO_RETURNS
507,445,19533068.2,750679.2,120.1,179.8,624.9,33.7,0,0,,,,NO_RETURNS
507,446,19533069.2,750679.2,120.1,179.3,624.43,31.6,0,0,,,,NO_RETURNS
507,447,19533070.2,750679.2,120.1,178.8,624.87,30.8,0,0,,,,NO_RETURNS
507,448,19533071.2,750679.2,120.1,178.3,625.23,27.2,0,0,,,,NO_RETURNS
507,449,19533072.2,750679.2,120.1,177.9,624.93,38.7,0,0,,,,NO_RETURNS
507,450,19533073.2,750679.2,120.2,177.4,624.96,32.2,0,0,,,,NO_RETURNS
507,451,19533074.2,750679.2,120.2,176.9,625.51,28.9,0,0,,,,NO_RETURNS
507,452,19533075.2,750679.2,120.3,176.4,625.02,32.5,0,0,,,,NO_RETURNS
507,453,19533076.2,750679.2,120.4,175.9,624.59,25.7,0,0,,,,NO_RETURNS
507,454,19533077.2,750679.2,120.4,175.5,625.0,37.6,0,0,,,,NO_RETURNS
507,455,19533078.2,750679.2,120.5,175.0,625.38,32.8,1,1,625.38,625.38,0.0,ok
507,457,19533080.2,750679.2,120.7,174.1,624.86,27.2,0,0,,,,NO_RETURNS
507,458,19533081.2,750679.2,120.8,173.6,625.11,37.4,0,0,,,,NO_RETURNS
507,459,19533082.2,750679.2,120.9,173.1,625.23,30.7,1,1,625.33,625.33,-0.1,ok
507,461,19533084.2,750679.2,121.2,172.2,625.17,26.3,0,0,,,,NO_RETURNS
507,462,19533085.2,750679.2,121.3,171.7,624.73,34.0,0,0,,,,NO_RETURNS
507,463,19533086.2,750679.2,121.5,171.2,625.3,29.4,1,1,625.28,625.28,0.02,ok
507,466,19533089.2,750679.2,122.0,169.8,624.87,28.8,0,0,,,,NO_RETURNS
507,471,19533094.2,750679.2,122.9,167.6,625.08,25.3,0,0,,,,NO_RETURNS
507,492,19533115.2,750679.2,129.1,158.4,625.79,25.2,1,1,625.79,625.79,-0.0,ok
507,496,19533119.2,750679.2,130.6,156.8,625.91,30.0,0,0,,,,NO_RETURNS
507,500,19533123.2,750679.2,132.3,155.2,626.02,26.6,1,0,,,,NO_GROUND
507,501,19533124.2,750679.2,132.7,154.8,625.21,27.8,0,0,,,,NO_RETURNS
507,502,19533125.2,750679.2,133.1,154.4,625.42,27.6,0,0,,,,NO_RETURNS
507,503,19533126.2,750679.2,133.5,154.0,625.81,26.3,0,0,,,,NO_RETURNS
507,505,19533128.2,750679.2,134.4,153.3,626.03,27.2,0,0,,,,NO_RETURNS
507,506,19533129.2,750679.2,134.9,152.9,625.94,32.1,0,0,,,,NO_RETURNS
508,401,19533024.2,750678.2,128.6,199.8,624.0,31.5,0,0,,,,NO_RETURNS
508,404,19533027.2,750678.2,127.6,198.5,624.33,32.8,0,0,,,,NO_RETURNS
508,405,19533028.2,750678.2,127.3,198.1,623.88,30.1,0,0,,,,NO_RETURNS
508,409,19533032.2,750678.2,126.1,196.3,623.92,25.3,0,0,,,,NO_RETURNS
508,410,19533033.2,750678.2,125.9,195.9,624.14,28.6,0,0,,,,NO_RETURNS
508,412,19533035.2,750678.2,125.3,195.0,624.64,30.8,0,0,,,,NO_RETURNS
508,413,19533036.2,750678.2,125.1,194.6,623.86,28.8,0,0,,,,NO_RETURNS
508,414,19533037.2,750678.2,124.8,194.1,624.5,28.3,1,1,624.5,624.5,0.0,ok
508,415,19533038.2,750678.2,124.6,193.7,624.5,25.5,0,0,,,,NO_RETURNS
508,416,19533039.2,750678.2,124.4,193.2,624.14,33.6,0,0,,,,NO_RETURNS
508,417,19533040.2,750678.2,124.1,192.8,624.23,31.2,0,0,,,,NO_RETURNS
508,427,19533050.2,750678.2,122.3,188.2,624.58,32.2,0,0,,,,NO_RETURNS
508,434,19533057.2,750678.2,121.5,185.0,624.99,26.2,0,0,,,,NO_RETURNS
508,437,19533060.2,750678.2,121.3,183.5,624.42,28.0,0,0,,,,NO_RETURNS
508,438,19533061.2,750678.2,121.2,183.1,624.95,29.3,2,2,625.18,625.31,-0.36,ok
508,440,19533063.2,750678.2,121.1,182.1,625.06,26.1,0,0,,,,NO_RETURNS
508,442,19533065.2,750678.2,121.1,181.2,625.24,27.7,1,1,625.24,625.24,-0.0,ok
508,445,19533068.2,750678.2,121.1,179.8,625.24,27.2,0,0,,,,NO_RETURNS
508,446,19533069.2,750678.2,121.1,179.3,625.66,33.8,0,0,,,,NO_RETURNS
508,449,19533072.2,750678.2,121.1,177.9,625.91,26.3,0,0,,,,NO_RETURNS
508,450,19533073.2,750678.2,121.2,177.4,625.51,28.2,0,0,,,,NO_RETURNS
508,453,19533076.2,750678.2,121.3,176.0,625.46,33.3,0,0,,,,NO_RETURNS
508,457,19533080.2,750678.2,121.7,174.1,625.63,30.7,0,0,,,,NO_RETURNS
508,461,19533084.2,750678.2,122.2,172.2,625.68,29.2,0,0,,,,NO_RETURNS
508,462,19533085.2,750678.2,122.3,171.8,626.03,33.8,1,1,625.99,625.99,0.04,ok
508,465,19533088.2,750678.2,122.8,170.4,625.53,29.5,1,1,625.95,625.95,-0.42,ok
508,466,19533089.2,750678.2,122.9,169.9,625.88,28.0,1,1,625.83,625.83,0.05,ok
